:ID,:LABEL,content,metadata
Sentence_64695439-3458-4d43-8e7b-a2ba75075cea,Sentence,"There must be safe and easily accessible, uninterrupted access routes to any chimneys, ventilation equipment and other building equipment and structural elements that are located on the roof of the building and that must be accessed regularly.",{'ID': '124_Finnish_SafetyOfUse'}
Sentence_e32bbb47-c826-40c1-8ea4-8c32353d3fd2,Sentence,There shall be adequate means of ventilation provided for people in the building.,{'ID': '15_UK_DocF_V1_Ventilation'}
Sentence_e26e2280-635f-44b5-967c-6cf0b56e15de,Sentence,Water pipes that are located in cold premises shall be thermally insulated.,{'ID': '86_Finnish_Health-WaterAndSewerage'}
Sentence_0d5f23b0-8423-4528-95bd-179fe81c75df,Sentence,A building and its environment must be lit in a way that enables safe use and servicing.,{'ID': '62_Finnish_SafetyOfUse'}
Sentence_5869233a-4fc0-48bf-9007-2b0c9a169fef,Sentence,"A building shall, if its size, number of storeys or an intended purpose of a premises within the building so requires, be divided into fire compartments in order to restrict the spread of fire and smoke, to provide safe evacuation and to facilitate rescue and extinguishing measures.",{'ID': '100_Finnish_FireSafety'}
Sentence_0df5892a-e396-424e-90f1-74f6ccfb9e1a,Sentence,"A certain proportion of the changing rooms, washing facilities, saunas and swimming pools in a non-residential building shall be suitable for a person with mobility and functional impairment.",{'ID': '61_Finnish_Accessibility'}
Sentence_ced8e4bc-84ed-467a-b41f-d933cff5bb0d,Sentence,All evacuation areas must be designed in such a way that it is possible to transport an immobile individual on a stretcher via the exit route.,{'ID': '15_Finnish_SafetyOfUse'}
Sentence_ded852b5-c826-4649-8ce5-dece0eba6061,Sentence,"During the design period of occupancy, a building's room temperature shall be comfortable and not adversely affected by air velocity, thermal radiation, temperature fluctuation, temperature differences or surface temperatures.",{'ID': '32_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_8b9e1d32-efa8-409b-873b-22e2eae5b537,Sentence,External walls and their various layers must form a whole that prevents water from harmfully penetrating into the structures.,{'ID': '95_Finnish_Health-Humidity'}
Sentence_60024014-cb6a-4a53-9b12-9497e0a1e5e8,Sentence,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",{'ID': '85_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_d0b6759e-deec-451d-bd7a-ec65b96048be,Sentence,"extract air of category 3 shall be conducted through individual ducts, or common ducts serving spaces of the same type as regards level of air purity, to the outdoors, into a collection duct installed above the spaces it serves or into an extract air chamber.",{'ID': '130_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_c47598f9-df79-4d77-aba9-8f380342372f,Sentence,extract air of category 4 shall be conducted to the outdoors through individual extract air ducts.,{'ID': '88_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_4ec7b2ef-59e8-4ab1-9243-16587296b466,Sentence,Fire must not spread in a roof or in its underlay in a way that causes a hazard.,{'ID': '179_Finnish_FireSafety'}
Sentence_8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c,Sentence,"However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.",{'ID': '9_Finnish_Accessibility'}
Sentence_8151be81-09ad-4dac-b2d2-f0d757915b6c,Sentence,"However, when the snow load can occur, the minimum value of the load s should be at least 0.5 kN/m2.",{'ID': '110_Finnish_StabilityOfStructures'}
Sentence_d0927095-9e43-4ce4-a740-d5df69dc1dc3,Sentence,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under category 2.",{'ID': '84_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_7e34700e-92de-4b00-a820-f4085a2e186c,Sentence,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be class EI 15.",{'ID': '135_Finnish_FireSafety'}
Sentence_46ee0eda-086a-40ab-8e8f-bfa4c85abd49,Sentence,"If the indoor access route leading to an evacuation area in a non-residential building is via the indoor stairs in the area, these stairs must be wide enough that they can be used to transport an immobile individual on a stretcher.",{'ID': '16_Finnish_SafetyOfUse'}
Sentence_4a0355cd-8b2f-4be1-b0d1-3fc90981b3d3,Sentence,"In addition, the entrance must be protected against snow loads with a covering.",{'ID': '97_Finnish_SafetyOfUse'}
Sentence_079db365-cfed-474e-9329-25349ac0db4a,Sentence,"In connection with the door of an outside space of an individual dwelling the level difference outside the door may be more than 20 millimetres if the level difference can, with reasonable effort, be eliminated with equipment in the outdoor space.",{'ID': '21_Finnish_Accessibility'}
Sentence_fc29901a-8b5e-48a5-a569-bed57699cf72,Sentence,Moisture from the foundation wall and the base floors concrete slab must not transfer harmfully to the wooden sole plates or upper wall and floor structures.,{'ID': '89_Finnish_Health-Humidity'}
Sentence_6594919a-cde6-4dd8-be04-eb61e30f99bb,Sentence,"Snow or rain-water shall not be allowed to ingress the ventilation system via externally mounted air transfer devices in quantities causing damage to the system, lowering air quality or impairing the functioning of the system.",{'ID': '67_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_94c0e823-a61d-49d6-82b3-4ca96f65dfa4,Sentence,The buildings surfaces and lighting must be such that they achieve the contrasts in brightness needed for observation.,{'ID': '64_Finnish_SafetyOfUse'}
Sentence_7c8f6c05-769d-46a8-9dc6-84b509bf8d9c,Sentence,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be class E 15.",{'ID': '134_Finnish_FireSafety'}
Sentence_0edb92b7-a2e1-480f-b708-e7e6c9951a79,Sentence,The foundation drainage water shall flow away from the property in such a way that it does not cause problems to the waste water and storm water systems.,{'ID': '173_Finnish_Health-WaterAndSewerage'}
Sentence_f009a781-0ced-408d-b3d1-6ae7a848012e,Sentence,"The landings in the indoor and outdoor areas of a building must be safe, sufficiently spacious and suitable for their purpose.",{'ID': '31_Finnish_SafetyOfUse'}
Sentence_29232335-402c-4ed9-af74-fd093ac22e28,Sentence,The natural or mechanical ventilation system of a building shall be strong and its air-tightness shall be at least class B.,{'ID': '95_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_4470dde4-6422-4c13-9781-de68c3e075dc,Sentence,"The outdoor air flow of a dwelling unit, however, shall be designed to be a minimum of 18 dm3/s.",{'ID': '54_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_53b7d989-c81f-4e01-a5ec-4b2cb30b4bfa,Sentence,The size of a fire compartment must be limited so that a fire igniting in the compartment does not cause unreasonably vast damages (compartmentation by area).,{'ID': '104_Finnish_FireSafety'}
Sentence_f64c5a32-2f88-4be6-abf4-8870a4e51fdf,Sentence,"The use of recirculation, transfer or secondary air shall not cause any harmful spread of impurities, in particular odours.",{'ID': '72_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_11710051-ee66-4fe2-83f9-85ea53aa5b03,Sentence,"The ventilation system shall produce an adequate outdoor air flow to the building and extract from indoor air substances that are harmful to health, excessive humidity, odours with adverse effects on comfort and indoor air impurities arising from humans, construction products and activities.",{'ID': '46_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_3f7c10d1-d801-4351-bc85-187cf8cffeb3,Sentence,The water vapour resistance and air tightness of external walls and their various layers as well as the structures attached to the external wall and joints to the external wall must prevent the accumulation of moisture content of wall structures from internal water vapour diffusion or convection that is harmful from the viewpoint of moisture performance of structures.,{'ID': '96_Finnish_Health-Humidity'}
Sentence_e728e1af-4952-4010-a0bf-3723d54bc450,Sentence,"Ventilation shall provide healthy, safe and comfortable indoor air quality in occupiable spaces.",{'ID': '45_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_e20c760b-a97f-4309-b96a-bcec7cc52b39,Sentence,Water must be able to drain off the roof without causing damage to the building.,{'ID': '102_Finnish_Health-Humidity'}
Sentence_3121fe90-27db-405e-a42a-df3cd22ee176,Sentence,"Where necessary, two handrails, one above the other, must be installed in order to take into account children and users of wheelchairs.",{'ID': '55_Finnish_SafetyOfUse'}
Sentence_88e23b46-22d9-4be6-87b7-40541f7995a9,Sentence,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the distance of the uppermost floor level from the entry level exceeds 24 metres; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",{'ID': '254_Finnish_FireSafety'}
Sentence_c8a048c6-8e7e-4b5a-ada5-02990b983401,Sentence,"A natural ventilation system, a mechanical extract ventilation system or a mechanical supply and extract ventilation system shall not be designed to be combined in such a way that the directions of air flow between the rooms and in the ductworks may change when the air flows are being controlled.",{'ID': '91_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_a0c838b5-5fe2-4b52-abe1-432804c2c8aa,Sentence,A temperature of 21 C shall be used as the design value for room temperature during the heating season.,{'ID': '33_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_6c789809-b1b8-429a-8fe2-8ce16f8a4b54,Sentence,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the instantaneous carbon monoxide concentration does not exceed 7 mg/m3 (6 ppm).,{'ID': '62_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_bde1697a-20c9-4f15-a63c-5be323a058c1,Sentence,Any connection of two or more air handling units to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,{'ID': '90_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_f36650d9-cd31-4795-9728-7a4dcf3cadde,Sentence,"Dwellings, accommodation premises, institutions, day-care institutions, day-care centres and other early childhood education premises and schools must be provided with an appropriate system that gives a warning at an early stage of a beginning fire.",{'ID': '229_Finnish_FireSafety'}
Sentence_590ab551-79e8-42f5-bc52-749f8899c088,Sentence,Extinguishing routes to basement storeys shall be arranged so that basement storeys can be reached from the ground level without a need to pass through the exits of the storeys.,{'ID': '242_Finnish_FireSafety'}
Sentence_2f8d4247-e53b-49ae-bd26-c4f1765eaee8,Sentence,"Extract air of categories 2, 3 and 4 shall not be used as recirculation air.",{'ID': '73_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_10b2bf58-18df-46ee-a766-ed11eec6f42b,Sentence,"Humus soil, organic substances decomposing or rotting from moisture or building waste must not be left under new buildings, in their crawl spaces and in their gravel backfills functioning as a drainage layer.",{'ID': '45_Finnish_Health-Humidity'}
Sentence_fac44f87-4eb9-4f56-998c-74efa9512309,Sentence,"If air barriers or vapour barriers have been used in the structure, the seams, edges and penetrations must be tight.",{'ID': '106_Finnish_Health-Humidity'}
Sentence_9dd2a0f1-0ff9-4416-8abd-1e6589980ff4,Sentence,"If the cross-sectional area of a mechanical ventilation systems air duct is designed to be greater than 0.06 m2, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",{'ID': '100_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_e874f337-2067-4e77-ad32-c3b857f40e7a,Sentence,"If the number of occupants exceeds 120, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",{'ID': '219_Finnish_FireSafety'}
Sentence_d9b8f957-49e3-45d0-83ca-c0419a50361a,Sentence,"In a mechanical system, there shall be a clearly labelled stop switch, which shall be located in an easily accessible place.",{'ID': '48_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_56b3f993-37b5-4cb1-9540-432972f8056e,Sentence,"In a mechanical ventilation system, the air handling units and chambers shall be able to withstand the loads caused by fan pressure while the shutoff dampers are closed.",{'ID': '99_Finnish_Health-IndoorClimateAndVentilation'}
Sentence_208b093d-361f-4aec-819d-4abca4e72c68,Sentence,"in an evacuation area where the maximum number of occupants is 60, the second exit may be no less than 900 millimetres in width.",{'ID': '216_Finnish_FireSafety'}
Sentence_b5aa20f2-571e-48d8-9943-4102c9f9bd1a,Sentence,"In exit passageways and fire-compartmented elevator shafts, means must be arranged for both smoke extraction and flow of replacement air.",{'ID': '250_Finnish_FireSafety'}
