:START_ID,:END_ID,:TYPE
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,service_pipes,HAS_ENTITY
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,device,HAS_ENTITY
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,fixture,HAS_ENTITY
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,connector_pipe,HAS_ENTITY
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,both_sides,HAS_ENTITY
Sentence_10e66a84-25db-40a0-87d5-6297d0732fe4,water_meters,HAS_ENTITY
shutoff_valves,house,NONE
house,apartment,NONE
apartment,vertical,NONE
vertical,service_pipes,NONE
service_pipes,both_sides,NONE
both_sides,devices,NONE
devices,service_pipes,NONE
service_pipes,device,NONE
device,fixture,NONE
fixture,connector_pipe,NONE
connector_pipe,both_sides,NONE
both_sides,water_meters,NONE
shutoff_valves,house,PART_OF
house,apartment,PART_OF
apartment,vertical,PART_OF
vertical,service_pipes,PART_OF
service_pipes,both_sides,PART_OF
both_sides,devices,PART_OF
devices,service_pipes,PART_OF
service_pipes,device,PART_OF
device,fixture,PART_OF
fixture,connector_pipe,PART_OF
connector_pipe,both_sides,PART_OF
both_sides,water_meters,PART_OF
shutoff_valves,house,NECESSITY
house,apartment,NECESSITY
apartment,vertical,NECESSITY
vertical,service_pipes,NECESSITY
service_pipes,both_sides,NECESSITY
both_sides,devices,NECESSITY
devices,service_pipes,NECESSITY
service_pipes,device,NECESSITY
device,fixture,NECESSITY
fixture,connector_pipe,NECESSITY
connector_pipe,both_sides,NECESSITY
both_sides,water_meters,NECESSITY
shutoff_valves,house,SELECTION
house,apartment,SELECTION
apartment,vertical,SELECTION
vertical,service_pipes,SELECTION
service_pipes,both_sides,SELECTION
both_sides,devices,SELECTION
devices,service_pipes,SELECTION
service_pipes,device,SELECTION
device,fixture,SELECTION
fixture,connector_pipe,SELECTION
connector_pipe,both_sides,SELECTION
both_sides,water_meters,SELECTION
Sentence_28c47652-47a0-4fa4-8343-beee0af2691c,Large,HAS_ENTITY
Sentence_28c47652-47a0-4fa4-8343-beee0af2691c,roof,HAS_ENTITY
Sentence_28c47652-47a0-4fa4-8343-beee0af2691c,surfaces,HAS_ENTITY
Sentence_28c47652-47a0-4fa4-8343-beee0af2691c,divided_into_parts_of_no_more_than_2_400_square_metres,HAS_ENTITY
Large,roof,SELECTION
roof,surfaces,SELECTION
surfaces,divided_into_parts_of_no_more_than_2_400_square_metres,SELECTION
Large,roof,NECESSITY
roof,surfaces,NECESSITY
surfaces,divided_into_parts_of_no_more_than_2_400_square_metres,NECESSITY
Large,roof,PART_OF
roof,surfaces,PART_OF
surfaces,divided_into_parts_of_no_more_than_2_400_square_metres,PART_OF
Sentence_2c07775a-c1de-4796-989a-96572c81f9d4,crawl_space,HAS_ENTITY
Sentence_2c07775a-c1de-4796-989a-96572c81f9d4,ventilated,HAS_ENTITY
crawl_space,ventilated,NECESSITY
Sentence_38020928-c137-486e-88d7-c8feec038c99,building,HAS_ENTITY
Sentence_38020928-c137-486e-88d7-c8feec038c99,fire_wall,HAS_ENTITY
Sentence_38020928-c137-486e-88d7-c8feec038c99,it,HAS_ENTITY
Sentence_38020928-c137-486e-88d7-c8feec038c99,situated_adjacent_to_a_neighbouring_building,HAS_ENTITY
Sentence_38020928-c137-486e-88d7-c8feec038c99,so_close_to_a_neighbouring_building_that_the_spread_of_fire_is_evident,HAS_ENTITY
building,fire_wall,NECESSITY
fire_wall,it,NECESSITY
it,situated_adjacent_to_a_neighbouring_building,NECESSITY
situated_adjacent_to_a_neighbouring_building,so_close_to_a_neighbouring_building_that_the_spread_of_fire_is_evident,NECESSITY
building,fire_wall,NONE
fire_wall,it,NONE
it,situated_adjacent_to_a_neighbouring_building,NONE
situated_adjacent_to_a_neighbouring_building,so_close_to_a_neighbouring_building_that_the_spread_of_fire_is_evident,NONE
building,fire_wall,SELECTION
fire_wall,it,SELECTION
it,situated_adjacent_to_a_neighbouring_building,SELECTION
situated_adjacent_to_a_neighbouring_building,so_close_to_a_neighbouring_building_that_the_spread_of_fire_is_evident,SELECTION
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,height,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,building,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,28_metres,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,access,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,attic,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,fire_compartments,HAS_ENTITY
Sentence_3e9fc57e-bc69-4f17-a056-dd7767afa9bb,from_the_outside,HAS_ENTITY
height,building,PART_OF
building,28_metres,PART_OF
28_metres,access,PART_OF
access,attic,PART_OF
attic,fire_compartments,PART_OF
fire_compartments,from_the_outside,PART_OF
height,building,NONE
building,28_metres,NONE
28_metres,access,NONE
access,attic,NONE
attic,fire_compartments,NONE
fire_compartments,from_the_outside,NONE
height,building,LESS_EQUAL
building,28_metres,LESS_EQUAL
28_metres,access,LESS_EQUAL
access,attic,LESS_EQUAL
attic,fire_compartments,LESS_EQUAL
fire_compartments,from_the_outside,LESS_EQUAL
height,building,SELECTION
building,28_metres,SELECTION
28_metres,access,SELECTION
access,attic,SELECTION
attic,fire_compartments,SELECTION
fire_compartments,from_the_outside,SELECTION
height,building,NECESSITY
building,28_metres,NECESSITY
28_metres,access,NECESSITY
access,attic,NECESSITY
attic,fire_compartments,NECESSITY
fire_compartments,from_the_outside,NECESSITY
Sentence_55d84237-8fad-4bd7-b67d-0745b9cc1e31,doors,HAS_ENTITY
Sentence_55d84237-8fad-4bd7-b67d-0745b9cc1e31,exits,HAS_ENTITY
Sentence_55d84237-8fad-4bd7-b67d-0745b9cc1e31,areas,HAS_ENTITY
Sentence_55d84237-8fad-4bd7-b67d-0745b9cc1e31,leading_to_them,HAS_ENTITY
Sentence_55d84237-8fad-4bd7-b67d-0745b9cc1e31,easy_to_open_in_an_emergency,HAS_ENTITY
doors,exits,NECESSITY
exits,areas,NECESSITY
areas,leading_to_them,NECESSITY
leading_to_them,easy_to_open_in_an_emergency,NECESSITY
doors,exits,PART_OF
exits,areas,PART_OF
areas,leading_to_them,PART_OF
leading_to_them,easy_to_open_in_an_emergency,PART_OF
doors,exits,NONE
exits,areas,NONE
areas,leading_to_them,NONE
leading_to_them,easy_to_open_in_an_emergency,NONE
doors,exits,SELECTION
exits,areas,SELECTION
areas,leading_to_them,SELECTION
leading_to_them,easy_to_open_in_an_emergency,SELECTION
Sentence_73efbdcb-2751-4f01-9471-ccca44ccc0f3,drainage_point,HAS_ENTITY
Sentence_73efbdcb-2751-4f01-9471-ccca44ccc0f3,located_below_the_height_of_backwater,HAS_ENTITY
Sentence_73efbdcb-2751-4f01-9471-ccca44ccc0f3,waste_water,HAS_ENTITY
Sentence_73efbdcb-2751-4f01-9471-ccca44ccc0f3,pumped,HAS_ENTITY
drainage_point,located_below_the_height_of_backwater,NECESSITY
located_below_the_height_of_backwater,waste_water,NECESSITY
waste_water,pumped,NECESSITY
drainage_point,located_below_the_height_of_backwater,PART_OF
located_below_the_height_of_backwater,waste_water,PART_OF
waste_water,pumped,PART_OF
drainage_point,located_below_the_height_of_backwater,SELECTION
located_below_the_height_of_backwater,waste_water,SELECTION
waste_water,pumped,SELECTION
Sentence_80221d2c-8ba8-4700-b219-c35fde50f35e,two,HAS_ENTITY
Sentence_80221d2c-8ba8-4700-b219-c35fde50f35e,drainage_wells,HAS_ENTITY
Sentence_80221d2c-8ba8-4700-b219-c35fde50f35e,floor_drain,HAS_ENTITY
Sentence_80221d2c-8ba8-4700-b219-c35fde50f35e,located_at_a_maximum_distance_of_three_meters_from_the_floor_drain,HAS_ENTITY
two,drainage_wells,NECESSITY
drainage_wells,floor_drain,NECESSITY
floor_drain,located_at_a_maximum_distance_of_three_meters_from_the_floor_drain,NECESSITY
two,drainage_wells,LESS_EQUAL
drainage_wells,floor_drain,LESS_EQUAL
floor_drain,located_at_a_maximum_distance_of_three_meters_from_the_floor_drain,LESS_EQUAL
two,drainage_wells,NONE
drainage_wells,floor_drain,NONE
floor_drain,located_at_a_maximum_distance_of_three_meters_from_the_floor_drain,NONE
Sentence_8102cb27-2e2a-4008-99d6-a53f5045f6e2,Structures,HAS_ENTITY
Sentence_8102cb27-2e2a-4008-99d6-a53f5045f6e2,surfaces,HAS_ENTITY
Sentence_8102cb27-2e2a-4008-99d6-a53f5045f6e2,exposed_to_moisture,HAS_ENTITY
Sentence_8102cb27-2e2a-4008-99d6-a53f5045f6e2,resistant_to_the_effects_of_water,HAS_ENTITY
Structures,surfaces,PART_OF
surfaces,exposed_to_moisture,PART_OF
exposed_to_moisture,resistant_to_the_effects_of_water,PART_OF
Structures,surfaces,SELECTION
surfaces,exposed_to_moisture,SELECTION
exposed_to_moisture,resistant_to_the_effects_of_water,SELECTION
Structures,surfaces,NECESSITY
surfaces,exposed_to_moisture,NECESSITY
exposed_to_moisture,resistant_to_the_effects_of_water,NECESSITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,residential_buildings,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,two,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,storeys,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,one,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,exit,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,900_millimetres,HAS_ENTITY
Sentence_84cd76d7-e5d0-4f39-94bc-0236c65d533a,width,HAS_ENTITY
residential_buildings,two,NONE
two,storeys,NONE
storeys,one,NONE
one,exit,NONE
exit,900_millimetres,NONE
900_millimetres,width,NONE
residential_buildings,two,PART_OF
two,storeys,PART_OF
storeys,one,PART_OF
one,exit,PART_OF
exit,900_millimetres,PART_OF
900_millimetres,width,PART_OF
residential_buildings,two,LESS_EQUAL
two,storeys,LESS_EQUAL
storeys,one,LESS_EQUAL
one,exit,LESS_EQUAL
exit,900_millimetres,LESS_EQUAL
900_millimetres,width,LESS_EQUAL
residential_buildings,two,EQUAL
two,storeys,EQUAL
storeys,one,EQUAL
one,exit,EQUAL
exit,900_millimetres,EQUAL
900_millimetres,width,EQUAL
residential_buildings,two,GREATER_EQUAL
two,storeys,GREATER_EQUAL
storeys,one,GREATER_EQUAL
one,exit,GREATER_EQUAL
exit,900_millimetres,GREATER_EQUAL
900_millimetres,width,GREATER_EQUAL
Sentence_8595e26e-db5c-4d09-9fcf-02b530b61e23,access,HAS_ENTITY
Sentence_8595e26e-db5c-4d09-9fcf-02b530b61e23,fire_compartment,HAS_ENTITY
Sentence_8595e26e-db5c-4d09-9fcf-02b530b61e23,attic,HAS_ENTITY
Sentence_8595e26e-db5c-4d09-9fcf-02b530b61e23,for_firefighting_operations,HAS_ENTITY
access,fire_compartment,NECESSITY
fire_compartment,attic,NECESSITY
attic,for_firefighting_operations,NECESSITY
access,fire_compartment,SELECTION
fire_compartment,attic,SELECTION
attic,for_firefighting_operations,SELECTION
access,fire_compartment,PART_OF
fire_compartment,attic,PART_OF
attic,for_firefighting_operations,PART_OF
Sentence_922bf8df-3a70-4f45-8c04-200b638d3b3c,cold_water_pipe,HAS_ENTITY
Sentence_922bf8df-3a70-4f45-8c04-200b638d3b3c,designed_and_installed,HAS_ENTITY
Sentence_922bf8df-3a70-4f45-8c04-200b638d3b3c,temperature,HAS_ENTITY
Sentence_922bf8df-3a70-4f45-8c04-200b638d3b3c,cold_water_system,HAS_ENTITY
Sentence_922bf8df-3a70-4f45-8c04-200b638d3b3c,20_degrees_Celsius,HAS_ENTITY
cold_water_pipe,designed_and_installed,NONE
designed_and_installed,temperature,NONE
temperature,cold_water_system,NONE
cold_water_system,20_degrees_Celsius,NONE
cold_water_pipe,designed_and_installed,NECESSITY
designed_and_installed,temperature,NECESSITY
temperature,cold_water_system,NECESSITY
cold_water_system,20_degrees_Celsius,NECESSITY
cold_water_pipe,designed_and_installed,PART_OF
designed_and_installed,temperature,PART_OF
temperature,cold_water_system,PART_OF
cold_water_system,20_degrees_Celsius,PART_OF
cold_water_pipe,designed_and_installed,SELECTION
designed_and_installed,temperature,SELECTION
temperature,cold_water_system,SELECTION
cold_water_system,20_degrees_Celsius,SELECTION
cold_water_pipe,designed_and_installed,LESS_EQUAL
designed_and_installed,temperature,LESS_EQUAL
temperature,cold_water_system,LESS_EQUAL
cold_water_system,20_degrees_Celsius,LESS_EQUAL
Sentence_adc0ce58-8e7e-42fa-a823-ab45f266f77f,Sewers,HAS_ENTITY
Sentence_adc0ce58-8e7e-42fa-a823-ab45f266f77f,stack_vent,HAS_ENTITY
Sentence_adc0ce58-8e7e-42fa-a823-ab45f266f77f,extends_above_the_roofing_of_a_building,HAS_ENTITY
Sewers,stack_vent,SELECTION
stack_vent,extends_above_the_roofing_of_a_building,SELECTION
Sewers,stack_vent,PART_OF
stack_vent,extends_above_the_roofing_of_a_building,PART_OF
Sentence_cc72106e-9e7f-47cf-8a95-0173a8305dad,new,HAS_ENTITY
Sentence_cc72106e-9e7f-47cf-8a95-0173a8305dad,building,HAS_ENTITY
Sentence_cc72106e-9e7f-47cf-8a95-0173a8305dad,crawl_space,HAS_ENTITY
Sentence_cc72106e-9e7f-47cf-8a95-0173a8305dad,height,HAS_ENTITY
Sentence_cc72106e-9e7f-47cf-8a95-0173a8305dad,0_8_metres,HAS_ENTITY
new,building,PART_OF
building,crawl_space,PART_OF
crawl_space,height,PART_OF
height,0_8_metres,PART_OF
new,building,SELECTION
building,crawl_space,SELECTION
crawl_space,height,SELECTION
height,0_8_metres,SELECTION
new,building,GREATER_EQUAL
building,crawl_space,GREATER_EQUAL
crawl_space,height,GREATER_EQUAL
height,0_8_metres,GREATER_EQUAL
new,building,NONE
building,crawl_space,NONE
crawl_space,height,NONE
height,0_8_metres,NONE
Sentence_e15250c0-1279-4d29-a1ec-31560b045007,Extinguishing_routes,HAS_ENTITY
Sentence_e15250c0-1279-4d29-a1ec-31560b045007,basement_storeys,HAS_ENTITY
Sentence_e15250c0-1279-4d29-a1ec-31560b045007,fire_and_smoke_proof,HAS_ENTITY
Sentence_e15250c0-1279-4d29-a1ec-31560b045007,exits,HAS_ENTITY
Extinguishing_routes,basement_storeys,PART_OF
basement_storeys,fire_and_smoke_proof,PART_OF
fire_and_smoke_proof,exits,PART_OF
Extinguishing_routes,basement_storeys,SELECTION
basement_storeys,fire_and_smoke_proof,SELECTION
fire_and_smoke_proof,exits,SELECTION
Extinguishing_routes,basement_storeys,NOT_PART_OF
basement_storeys,fire_and_smoke_proof,NOT_PART_OF
fire_and_smoke_proof,exits,NOT_PART_OF
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,fire_performance,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,external,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,wall_structure,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,building,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,56_metres,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,height,HAS_ENTITY
Sentence_e1f1aeb9-7453-4b6b-b3f1-6049d711868a,demonstrated_by_a_fullscale_test,HAS_ENTITY
fire_performance,external,NONE
external,wall_structure,NONE
wall_structure,building,NONE
building,56_metres,NONE
56_metres,height,NONE
height,demonstrated_by_a_fullscale_test,NONE
fire_performance,external,SELECTION
external,wall_structure,SELECTION
wall_structure,building,SELECTION
building,56_metres,SELECTION
56_metres,height,SELECTION
height,demonstrated_by_a_fullscale_test,SELECTION
fire_performance,external,PART_OF
external,wall_structure,PART_OF
wall_structure,building,PART_OF
building,56_metres,PART_OF
56_metres,height,PART_OF
height,demonstrated_by_a_fullscale_test,PART_OF
fire_performance,external,NECESSITY
external,wall_structure,NECESSITY
wall_structure,building,NECESSITY
building,56_metres,NECESSITY
56_metres,height,NECESSITY
height,demonstrated_by_a_fullscale_test,NECESSITY
fire_performance,external,LESS_EQUAL
external,wall_structure,LESS_EQUAL
wall_structure,building,LESS_EQUAL
building,56_metres,LESS_EQUAL
56_metres,height,LESS_EQUAL
height,demonstrated_by_a_fullscale_test,LESS_EQUAL
Sentence_e3128ebd-be79-48f2-93b5-7806c9a9026a,Constructions,HAS_ENTITY
Sentence_e3128ebd-be79-48f2-93b5-7806c9a9026a,behind_surfaces_exposed_to_running_water___repetitious_splash_water_or_water_condensation,HAS_ENTITY
Sentence_e3128ebd-be79-48f2-93b5-7806c9a9026a,waterproofed,HAS_ENTITY
Constructions,behind_surfaces_exposed_to_running_water___repetitious_splash_water_or_water_condensation,SELECTION
behind_surfaces_exposed_to_running_water___repetitious_splash_water_or_water_condensation,waterproofed,SELECTION
Constructions,behind_surfaces_exposed_to_running_water___repetitious_splash_water_or_water_condensation,NECESSITY
behind_surfaces_exposed_to_running_water___repetitious_splash_water_or_water_condensation,waterproofed,NECESSITY
Sentence_f034fbd1-7547-425a-8163-513fcac0b66b,roof_structures,HAS_ENTITY
Sentence_f034fbd1-7547-425a-8163-513fcac0b66b,joints,HAS_ENTITY
Sentence_f034fbd1-7547-425a-8163-513fcac0b66b,properly_inclined,HAS_ENTITY
Sentence_f034fbd1-7547-425a-8163-513fcac0b66b,sealed_for_water_drainage,HAS_ENTITY
roof_structures,joints,NONE
joints,properly_inclined,NONE
properly_inclined,sealed_for_water_drainage,NONE
roof_structures,joints,NECESSITY
joints,properly_inclined,NECESSITY
properly_inclined,sealed_for_water_drainage,NECESSITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,storey_level,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,door,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,dwelling,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,number_of_people_evacuating,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,door,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,60,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,doors,HAS_ENTITY
Sentence_f420ae57-5656-4558-b1a3-1079e46bf6cc,open_in_the_direction_of_the_exit,HAS_ENTITY
storey_level,door,SELECTION
door,dwelling,SELECTION
dwelling,number_of_people_evacuating,SELECTION
number_of_people_evacuating,door,SELECTION
door,60,SELECTION
60,doors,SELECTION
doors,open_in_the_direction_of_the_exit,SELECTION
storey_level,door,PART_OF
door,dwelling,PART_OF
dwelling,number_of_people_evacuating,PART_OF
number_of_people_evacuating,door,PART_OF
door,60,PART_OF
60,doors,PART_OF
doors,open_in_the_direction_of_the_exit,PART_OF
storey_level,door,NONE
door,dwelling,NONE
dwelling,number_of_people_evacuating,NONE
number_of_people_evacuating,door,NONE
door,60,NONE
60,doors,NONE
doors,open_in_the_direction_of_the_exit,NONE
storey_level,door,NECESSITY
door,dwelling,NECESSITY
dwelling,number_of_people_evacuating,NECESSITY
number_of_people_evacuating,door,NECESSITY
door,60,NECESSITY
60,doors,NECESSITY
doors,open_in_the_direction_of_the_exit,NECESSITY
storey_level,door,GREATER
door,dwelling,GREATER
dwelling,number_of_people_evacuating,GREATER
number_of_people_evacuating,door,GREATER
door,60,GREATER
60,doors,GREATER
doors,open_in_the_direction_of_the_exit,GREATER
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,lift,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,device,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,moving_between_levels,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,exit,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,existing,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,building,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,dwellings,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,exit,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,850_millimetres,HAS_ENTITY
Sentence_fb1da22f-8ddb-4399-b441-64dca68da9af,wide,HAS_ENTITY
lift,device,NONE
device,moving_between_levels,NONE
moving_between_levels,exit,NONE
